data_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key	location_key_original
52df8571ff91	total-country	United States	US	United States		(total)	38	-97	2020-03-03	43	38	7			250	20		230	0.07515652805003063	0.00601252224400245		0.06914400580602818		8		92	42	8		34	20.192307692307693	66.66666666666667		17.346938775510203	9833517	332639102	8.3	38.5	58f7fea35d6d	
1ddf8f691b56	total-country	United States	US	United States		(total)	38	-97	2020-03-04	44	39	8			322	24		298	0.09680160812843945	0.007215026692802941		0.0895865814356365		7.453416149068323		92.54658385093167	72	4		68	28.8	20		29.565217391304348	9833517	332639102	8.3	38.5	58f7fea35d6d	
dd7c57a44532	total-country	United States	US	United States		(total)	38	-97	2020-03-05	45	40	9			456	24		432	0.13708550716325588	0.007215026692802941		0.12987048047045294		5.263157894736842		94.73684210526315	134			134	41.61490683229814			44.966442953020135	9833517	332639102	8.3	38.5	58f7fea35d6d	
cce99bc845a6	total-country	United States	US	United States		(total)	38	-97	2020-03-06	46	41	10			622	30		592	0.1869894417884762	0.009018783366003674		0.17797065842247253		4.823151125401929		95.17684887459808	166	6		160	36.40350877192982	25		37.03703703703704	9833517	332639102	8.3	38.5	58f7fea35d6d	
a0f7886558d9	total-country	United States	US	United States		(total)	38	-97	2020-03-07	47	42	11			856	38		818	0.25733595204330484	0.011423792263604656		0.24591215977970024		4.439252336448598		95.56074766355141	234	8		226	37.62057877813505	26.666666666666668		38.17567567567568	9833517	332639102	8.3	38.5	58f7fea35d6d	
11f4021e71a4	total-country	United States	US	United States		(total)	38	-97	2020-03-08	48	43	12	1		1094	44		1050	0.328884966746934	0.013227548936805389		0.3156574178101286		4.021937842778794		95.97806215722122	238	6		232	27.80373831775701	15.789473684210526		28.361858190709047	9833517	332639102	8.3	38.5	58f7fea35d6d	
8f5c94f4a7f3	total-country	United States	US	United States		(total)	38	-97	2020-03-09	49	44	13	2		1496	52		1444	0.4497366638513833	0.015632557834406372		0.4341041060169769		3.4759358288770055		96.52406417112299	402	8		394	36.74588665447897	18.181818181818183		37.523809523809526	9833517	332639102	8.3	38.5	58f7fea35d6d	
a592eeb61239	total-country	United States	US	United States		(total)	38	-97	2020-03-10	50	45	14	3		2036	62		1974	0.6120747644394494	0.018638818956407593		0.5934359454830418		3.045186640471513		96.95481335952849	540	10		530	36.096256684491976	19.23076923076923		36.70360110803324	9833517	332639102	8.3	38.5	58f7fea35d6d	
623267e395da	total-country	United States	US	United States		(total)	38	-97	2020-03-11	51	46	15	4		2526	74		2452	0.7593815594175095	0.022246332302809067		0.7371352271147004		2.929532858273951		97.07046714172604	490	12		478	24.06679764243615	19.35483870967742		24.214792299898683	9833517	332639102	8.3	38.5	58f7fea35d6d	
7a2f6b24b9b5	total-country	United States	US	United States		(total)	38	-97	2020-03-12	52	47	16	5		3336	86		3250	1.0028887102996087	0.025853845649210533		0.9770348646503982		2.577937649880096		97.42206235011992	810	12		798	32.066508313539195	16.216216216216218		32.54486133768352	9833517	332639102	8.3	38.5	58f7fea35d6d	
47d41a9b636e	total-country	United States	US	United States		(total)	38	-97	2020-03-13	53	48	17	6		4448	100		4348	1.337184947066145	0.030062611220012254		1.3071223358461326		2.2482014388489207		97.75179856115108	1112	14		1098	33.333333333333336	16.27906976744186		33.784615384615385	9833517	332639102	8.3	38.5	58f7fea35d6d	
94908058270a	total-country	United States	US	United States		(total)	38	-97	2020-03-14	54	49	18	7		5796	120		5676	1.74242894631191	0.0360751334640147		1.7063538128478952		2.070393374741201		97.9296066252588	1348	20		1328	30.305755395683452	20		30.542778288868444	9833517	332639102	8.3	38.5	58f7fea35d6d	
8c91f978258e	total-country	United States	US	United States		(total)	38	-97	2020-03-15	55	50	19	8		7200	136		7064	2.1645080078408823	0.040885151259216664		2.1236228565816653		1.8888888888888888		98.11111111111111	1404	16		1388	24.22360248447205	13.333333333333334		24.4538407329105	9833517	332639102	8.3	38.5	58f7fea35d6d	
3385a4cca780	total-country	United States	US	United States		(total)	38	-97	2020-03-16	56	51	20	9		9014	182		8832	2.7098437753719042	0.0547139524204223		2.655129822951482		2.019081428888396		97.9809185711116	1814	46		1768	25.194444444444443	33.8235294117647		25.028312570781427	9833517	332639102	8.3	38.5	58f7fea35d6d	
dfd69f1f2c5d	total-country	United States	US	United States		(total)	38	-97	2020-03-17	57	52	21	10	1	11810	232		11578	3.5503943850834467	0.06974525803042843		3.4806491270530184		1.9644369178662149		98.03556308213378	2796	50		2746	31.018415797648103	27.47252747252747		31.091485507246375	9833517	332639102	8.3	38.5	58f7fea35d6d	
cdebae6a3aab	total-country	United States	US	United States		(total)	38	-97	2020-03-18	58	53	22	11	2	16690	314		16376	5.017449812620044	0.09439659923083847		4.923053213389206		1.8813660874775313		98.11863391252247	4880	82		4798	41.32091447925487	35.3448275862069		41.440663326999484	9833517	332639102	8.3	38.5	58f7fea35d6d	
c2c4f32b1c4b	total-country	United States	US	United States		(total)	38	-97	2020-03-19	59	54	23	12	3	24826	406		24420	7.463343861480241	0.12205420155324974		7.341289659926992		1.6353822605333117		98.36461773946668	8136	92		8044	48.747753145596164	29.29936305732484		49.12066438690767	9833517	332639102	8.3	38.5	58f7fea35d6d	
97f0f262d984	total-country	United States	US	United States		(total)	38	-97	2020-03-20	60	55	24	13	4	35992	530		35462	10.82013503030681	0.1593318394660649		10.660803190840744		1.472549455434541		98.52745054456545	11166	124		11042	44.977040199790544	30.541871921182267		45.21703521703522	9833517	332639102	8.3	38.5	58f7fea35d6d	
fea1eb81fa72	total-country	United States	US	United States		(total)	38	-97	2020-03-21	61	56	25	14	5	49064	686		48378	14.74991956898681	0.20622951296928402		14.543690056017528		1.398173813794228		98.60182618620577	13072	156		12916	36.319182040453434	29.433962264150942		36.4220856127686	9833517	332639102	8.3	38.5	58f7fea35d6d	
5239f204090f	total-country	United States	US	United States		(total)	38	-97	2020-03-22	62	57	26	15	6	66122	872		65250	19.8779997908965	0.2621459698385068		19.615853821057993		1.318774386739663		98.68122561326034	17058	186		16872	34.76683515408446	27.113702623906704		34.8753565670346	9833517	332639102	8.3	38.5	58f7fea35d6d	
2804ad60fea1	total-country	United States	US	United States		(total)	38	-97	2020-03-23	63	58	27	16	7	86998	1092		85906	26.153870509186255	0.32828371452253374		25.825586794663725		1.2552012689946896		98.74479873100532	20876	220		20656	31.571942772450925	25.229357798165136		31.65670498084291	9833517	332639102	8.3	38.5	58f7fea35d6d	
538bf688d347	total-country	United States	US	United States		(total)	38	-97	2020-03-24	64	59	28	17	8	108106	1477		106629	32.499486485506445	0.44402476771958094		32.05546171778686		1.3662516419070172		98.63374835809299	21108	385		20723	24.262626727051195	35.256410256410255		24.122878495099293	9833517	332639102	8.3	38.5	58f7fea35d6d	
0cf0481ee5cd	total-country	United States	US	United States		(total)	38	-97	2020-03-25	65	60	29	18	9	137291	1990		135301	41.27325957006702	0.5982459632782439		40.675013606788774		1.4494759306873721		98.55052406931263	29185	513		28672	26.996651434702976	34.732566012186865		26.889495353046545	9833517	332639102	8.3	38.5	58f7fea35d6d	
215980feca2b	total-country	United States	US	United States		(total)	38	-97	2020-03-26	66	61	30	19	10	171184	2597		168587	51.46238039086577	0.7807260133837182		50.681654377482054		1.5170810356108047		98.4829189643892	33893	607		33286	24.686978753159348	30.502512562814072		24.60144418740438	9833517	332639102	8.3	38.5	58f7fea35d6d	
48ec008f4d68	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-13	1					6			6	0.12236943945619021			0.12236943945619021				100									135767	4903185			ce9edf7e78f7	671239626f9a
aa999366314a	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-14	2	1				12			12	0.24473887891238041			0.24473887891238041				100	6			6	100			100	135767	4903185			ce9edf7e78f7	671239626f9a
d731da117732	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-15	3	2				23			23	0.46908285124872906			0.46908285124872906				100	11			11	91.66666666666667			91.66666666666667	135767	4903185			ce9edf7e78f7	671239626f9a
3d156fe88e5d	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-16	4	3				29			29	0.5914522907049193			0.5914522907049193				100	6			6	26.08695652173913			26.08695652173913	135767	4903185			ce9edf7e78f7	671239626f9a
ae6a9debead9	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-17	5	4				39			39	0.7954013564652362			0.7954013564652362				100	10			10	34.48275862068966			34.48275862068966	135767	4903185			ce9edf7e78f7	671239626f9a
71958aeee7de	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-18	6	5				51			51	1.0401402353776168			1.0401402353776168				100	12			12	30.76923076923077			30.76923076923077	135767	4903185			ce9edf7e78f7	671239626f9a
a2289d29436c	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-19	7	6				78			78	1.5908027129304725			1.5908027129304725				100	27			27	52.94117647058823			52.94117647058823	135767	4903185			ce9edf7e78f7	671239626f9a
93ad6400693a	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-20	8	7	1			106			106	2.1618600970593604			2.1618600970593604				100	28			28	35.8974358974359			35.8974358974359	135767	4903185			ce9edf7e78f7	671239626f9a
0cb29208e764	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-21	9	8	2			131			131	2.6717327614601527			2.6717327614601527				100	25			25	23.58490566037736			23.58490566037736	135767	4903185			ce9edf7e78f7	671239626f9a
3745e8960cdf	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-22	10	9	3			157			157	3.2020003324369775			3.2020003324369775				100	26			26	19.84732824427481			19.84732824427481	135767	4903185			ce9edf7e78f7	671239626f9a
7c6595936df9	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-23	11	10	4			196			196	3.9974016889022135			3.9974016889022135				100	39			39	24.840764331210192			24.840764331210192	135767	4903185			ce9edf7e78f7	671239626f9a
3a820b4dd78f	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-24	12	11	5			242			242	4.935567391399672			4.935567391399672				100	46			46	23.46938775510204			23.46938775510204	135767	4903185			ce9edf7e78f7	671239626f9a
eb26f2b5f9ff	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-25	13	12	6			386	1		385	7.8724339383482365	0.020394906576031702		7.852039031772205		0.2590673575129534		99.74093264248705	144	1		143	59.50413223140496			59.09090909090909	135767	4903185			ce9edf7e78f7	671239626f9a
71b8e863dbe5	province	United States / Alabama	US	United States	Alabama		38	-97	2020-03-26	14	13	7			538	3		535	10.972459737905055	0.061184719728095104		10.91127501817696		0.5576208178438662		99.44237918215613	152	2		150	39.37823834196891	200		38.96103896103896	135767	4903185			ce9edf7e78f7	671239626f9a
1e04f09bf916	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-13	1	1				12			12	0.24473887891238041			0.24473887891238041				100									135767	4903185			cde4c5a2fd25	
b990e075a961	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-14	2	2				24			24	0.48947775782476083			0.48947775782476083				100	12			12	100			100	135767	4903185			cde4c5a2fd25	
62a656b4e97d	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-15	3	3				46			46	0.9381657024974581			0.9381657024974581				100	22			22	91.66666666666667			91.66666666666667	135767	4903185			cde4c5a2fd25	
d4f64afd2a3d	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-16	4	4				58			58	1.1829045814098387			1.1829045814098387				100	12			12	26.08695652173913			26.08695652173913	135767	4903185			cde4c5a2fd25	
062d30341572	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-17	5	5				78			78	1.5908027129304725			1.5908027129304725				100	20			20	34.48275862068966			34.48275862068966	135767	4903185			cde4c5a2fd25	
6dabfaaa7cf2	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-18	6	6	1			102			102	2.0802804707552336			2.0802804707552336				100	24			24	30.76923076923077			30.76923076923077	135767	4903185			cde4c5a2fd25	
abe57fa8b838	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-19	7	7	2			156			156	3.181605425860945			3.181605425860945				100	54			54	52.94117647058823			52.94117647058823	135767	4903185			cde4c5a2fd25	
2eeccf4d8898	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-20	8	8	3			212			212	4.323720194118721			4.323720194118721				100	56			56	35.8974358974359			35.8974358974359	135767	4903185			cde4c5a2fd25	
39c54c246bbd	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-21	9	9	4			262			262	5.343465522920305			5.343465522920305				100	50			50	23.58490566037736			23.58490566037736	135767	4903185			cde4c5a2fd25	
2244fd6504e3	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-22	10	10	5			314			314	6.404000664873955			6.404000664873955				100	52			52	19.84732824427481			19.84732824427481	135767	4903185			cde4c5a2fd25	
338b4deb8ea7	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-23	11	11	6			392			392	7.994803377804427			7.994803377804427				100	78			78	24.840764331210192			24.840764331210192	135767	4903185			cde4c5a2fd25	
0fb9384f6740	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-24	12	12	7			484			484	9.871134782799343			9.871134782799343				100	92			92	23.46938775510204			23.46938775510204	135767	4903185			cde4c5a2fd25	
099134927005	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-25	13	13	8			772	2		770	15.744867876696473	0.040789813152063405		15.70407806354441		0.2590673575129534		99.74093264248705	288	2		286	59.50413223140496			59.09090909090909	135767	4903185			cde4c5a2fd25	
51a9386ae0cd	total-province	United States / Alabama	US	United States	Alabama	(total)	38	-97	2020-03-26	14	14	9	1		1076	6		1070	21.94491947581011	0.12236943945619021		21.82255003635392		0.5576208178438662		99.44237918215613	304	4		300	39.37823834196891	200		38.96103896103896	135767	4903185			cde4c5a2fd25	
90f1b4ed74e7	administrative	United States / Alabama / Autauga	US	United States	Alabama	Autauga	38	-97	2020-03-24	1					1			1								100													51c151610f90	bc3622610f85
ec49948db3f5	administrative	United States / Alabama / Autauga	US	United States	Alabama	Autauga	38	-97	2020-03-25	2					4			4								100	3			3	300			300					51c151610f90	bc3622610f85
c2185bc12e78	administrative	United States / Alabama / Autauga	US	United States	Alabama	Autauga	38	-97	2020-03-26	3					6			6								100	2			2	50			50					51c151610f90	bc3622610f85
